;Version, 1, 0
;S11 dB20,;S12 dB20,;S21 dB20,;S22 dB20
;X, Y,;X, Y,;X, Y,;X, Y
;Re, Re,;Re, Re,;Re, Re,;Re, Re
;freq, S-Param,;freq, S-Param,;freq, S-Param,;freq, S-Param
;Hz, dB,;Hz, dB,;Hz, dB,;Hz, dB
239331575.6404702,-0.1934823818833091,239331575.6404702,-109.3816405528471,239331575.6404702,-27.36622508104566,239331575.6404702,-0.01527125727218458
239883291.9018804,-0.1937131547488772,239883291.9018804,-109.3356307912111,239883291.9018804,-27.34104055072354,239883291.9018804,-0.01528879586678734
240436280.0006245,-0.1939452488892494,240436280.0006245,-109.2895885261896,240436280.0006245,-27.31582712548948,240436280.0006245,-0.01530642871164069
240990542.8685904,-0.1941786731201986,240990542.8685904,-109.2435136059787,240990542.8685904,-27.29058466843798,240990542.8685904,-0.0153241564202049
241546083.4444248,-0.194413436328848,241546083.4444248,-109.1974058778516,241546083.4444248,-27.26531304179576,241546083.4444248,-0.01534197961067511
242102904.6735484,-0.1946495474741292,242102904.6735484,-109.1512651881568,242102904.6735484,-27.2400121069176,242102904.6735484,-0.01535989890602593
242661009.508172,-0.1948870155877427,242661009.508172,-109.10509138231,242661009.508172,-27.21468172427942,242661009.508172,-0.0153779149340579
243220400.9073118,-0.1951258497745887,243220400.9073118,-109.0588843047884,243220400.9073118,-27.18932175347457,243220400.9073118,-0.01539602832744397
243781081.8368053,-0.1953660592138151,243781081.8368053,-109.0126437991265,243781081.8368053,-27.16393205320597,243781081.8368053,-0.01541423972378088
244343055.2693271,-0.1956076531592161,244343055.2693271,-108.9663697079085,244343055.2693271,-27.13851248128158,244343055.2693271,-0.01543254976563363
244906324.1844043,-0.1958506409402921,244906324.1844043,-108.920061872762,244906324.1844043,-27.11306289460785,244906324.1844043,-0.01545095910058689
245470891.5684326,-0.1960950319627176,245470891.5684326,-108.873720134355,245470891.5684326,-27.08758314918481,245470891.5684326,-0.01546946838129435
246036760.4146921,-0.1963408357092973,246036760.4146921,-108.8273443323848,246036760.4146921,-27.06207310009861,246036760.4146921,-0.01548807826552715
246603933.7233631,-0.1965880617405568,246603933.7233631,-108.780934305577,246603933.7233631,-27.03653260151764,246603933.7233631,-0.01550678941622716
247172414.501542,-0.1968367196958036,247172414.501542,-108.7344898916766,247172414.501542,-27.01096150668404,247172414.501542,-0.01552560250155928
247742205.7632574,-0.197086819293539,247742205.7632574,-108.6880109274413,247742205.7632574,-26.98535966790955,247742205.7632574,-0.01554451819495504
248313310.5294857,-0.1973383703325098,248313310.5294857,-108.6414972486378,248313310.5294857,-26.95972693656792,248313310.5294857,-0.01556353717517936
248885731.8281676,-0.1975913826924583,248885731.8281676,-108.5949486900323,248885731.8281676,-26.93406316309079,248885731.8281676,-0.01558266012637135
249459472.6942238,-0.1978458663347762,249459472.6942238,-108.5483650853878,249459472.6942238,-26.90836819695885,249459472.6942238,-0.01560188773810426
250034536.1695713,-0.1981018313037769,250034536.1695713,-108.5017462674524,250034536.1695713,-26.88264188669719,250034536.1695713,-0.01562122070543492
250610925.3031393,-0.1983592875168127,250610925.3031393,-108.4550920724546,250610925.3031393,-26.85688408436373,250610925.3031393,-0.01564065972898022
251188643.1508858,-0.1986182456050609,251188643.1508858,-108.4084023221231,251188643.1508858,-26.8310946275741,251188643.1508858,-0.01566020551492112
251767692.7758132,-0.1988787158679747,251767692.7758132,-108.3616768460976,251767692.7758132,-26.80527336191193,251767692.7758132,-0.0156798587751129
252348077.2479849,-0.1991407082659721,252348077.2479849,-108.3149154820406,252348077.2479849,-26.77942014103913,252348077.2479849,-0.01569962022714233
252929799.6445417,-0.1994042332662763,252929799.6445417,-108.2681180575838,252929799.6445417,-26.75353480864019,252929799.6445417,-0.0157194905943462
253512863.0497178,-0.1996693018524936,253512863.0497178,-108.2212843901933,253512863.0497178,-26.72761719829621,253512863.0497178,-0.01573947060587425
254097270.5548574,-0.1999359246734453,254097270.5548574,-108.1744143053195,254097270.5548574,-26.70166715162372,254097270.5548574,-0.01575956099678009
254683025.2584308,-0.2002041118195337,254683025.2584308,-108.1275076410789,254683025.2584308,-26.6756845229645,254683025.2584308,-0.01577976250809201
255270130.2660512,-0.2004738747623906,255270130.2660512,-108.0805642071196,255270130.2660512,-26.64966913824895,255270130.2660512,-0.01580007588679369
255858588.6904909,-0.2007452242044756,255858588.6904909,-108.033583830276,255858588.6904909,-26.6236208406495,255858588.6904909,-0.01582050188597612
256448403.6516978,-0.2010181711557621,256448403.6516978,-107.9865663317287,256448403.6516978,-26.59753946774374,256448403.6516978,-0.01584104126485223
257039578.2768123,-0.2012927269390053,257039578.2768123,-107.9395115269428,257039578.2768123,-26.57142485144683,257039578.2768123,-0.01586169478882084
257632115.7001833,-0.2015689023135333,257632115.7001833,-107.8924192441444,257632115.7001833,-26.54527683649787,257632115.7001833,-0.01588246322956824
258226019.0633852,-0.2018467087907025,258226019.0633852,-107.8452892966029,258226019.0633852,-26.51909525273121,258226019.0633852,-0.01590334736507613
258821291.5152345,-0.2021261575371086,258821291.5152345,-107.7981215057476,258821291.5152345,-26.49287993820152,258821291.5152345,-0.0159243479797358
259417936.2118066,-0.2024072604823039,259417936.2118066,-107.7509156779076,259417936.2118066,-26.46663071592129,259417936.2118066,-0.01594546586436373
260015956.3164522,-0.2026900292131631,260015956.3164522,-107.7036716275622,260015956.3164522,-26.44034741710853,260015956.3164522,-0.01596670181631872
260615354.9998143,-0.2029744747412868,260615354.9998143,-107.6563891821526,260615354.9998143,-26.41402988600292,260615354.9998143,-0.01598805663957738
261216135.4398452,-0.2032606097480034,261216135.4398452,-107.6090681351362,261216135.4398452,-26.38767793291754,261216135.4398452,-0.01600953114470831
261818300.8218229,-0.2035484452169154,261818300.8218229,-107.5617083164202,261818300.8218229,-26.36129140467344,261818300.8218229,-0.01603112614908572
262421854.3383684,-0.2038379938128149,262421854.3383684,-107.5143095217895,262421854.3383684,-26.33487011402705,262421854.3383684,-0.01605284247681529
263026799.1894622,-0.2041292676291742,263026799.1894622,-107.4668715599609,263026799.1894622,-26.30841388672503,263026799.1894622,-0.01607468095889955
263633138.5824618,-0.2044222784049747,263633138.5824618,-107.4193942480008,263633138.5824618,-26.28192255692308,263633138.5824618,-0.01609664243330767
264240875.7321183,-0.2047170384382362,264240875.7321183,-107.3718773923433,264240875.7321183,-26.25539594820228,264240875.7321183,-0.01611872774499785
264850013.8605935,-0.2050135605964996,264850013.8605935,-107.3243207886567,264850013.8605935,-26.22883387343556,264850013.8605935,-0.01614093774600548
265460556.1974772,-0.2053118573980324,265460556.1974772,-107.2767242409084,265460556.1974772,-26.20223615385525,265460556.1974772,-0.01616327329553994
266072505.9798041,-0.2056119410033399,266072505.9798041,-107.2290875614869,266072505.9798041,-26.17560261917274,266072505.9798041,-0.01618573526008045
266685866.4520709,-0.2059138243782447,266685866.4520709,-107.1814105471883,266685866.4520709,-26.14893308356591,266685866.4520709,-0.01620832451338794
267300640.8662539,-0.2062175203686675,267300640.8662539,-107.133692998374,267300640.8662539,-26.12222736483637,267300640.8662539,-0.01623104193662886
267916832.4818257,-0.2065230416963774,267916832.4818257,-107.0859347190245,267916832.4818257,-26.09548528446596,267916832.4818257,-0.0162538884184518
268534444.5657731,-0.2068304021423112,268534444.5657731,-107.0381354924731,268534444.5657731,-26.06870664334652,268534444.5657731,-0.01627686485502149
269153480.3926137,-0.2071396141842807,269153480.3926137,-106.9902951299176,269153480.3926137,-26.04189127029396,269153480.3926137,-0.01629997215019583
269773943.244414,-0.207450691361489,269773943.244414,-106.9424134218892,269773943.244414,-26.01503897351853,269773943.244414,-0.01632321121550494
270395836.4108061,-0.2077636470942324,270395836.4108061,-106.8944901625067,270395836.4108061,-25.9881495648759,270395836.4108061,-0.01634658297029332
271019163.1890059,-0.2080784949213055,271019163.1890059,-106.8465251446156,271019163.1890059,-25.96122285500768,271019163.1890059,-0.0163700883417849
271643926.8838297,-0.2083952482591711,271643926.8838297,-106.798518164707,271643926.8838297,-25.93425865826337,271643926.8838297,-0.01639372826518086
272270130.8077124,-0.2087139213713699,272270130.8077124,-106.750469003205,272270130.8077124,-25.90725677298242,272270130.8077124,-0.01641750368370818
272897778.2807251,-0.2090345279189702,272897778.2807251,-106.7023774539956,272897778.2807251,-25.88021701102807,272897778.2807251,-0.01644141554876285
273526872.630592,-0.2093570821736589,273526872.630592,-106.6542432997694,273526872.630592,-25.85313917312767,273526872.630592,-0.01646546481995079
274157417.1927088,-0.2096815975504107,274157417.1927088,-106.6060663417786,274157417.1927088,-25.82602307862965,274157417.1927088,-0.01648965246524263
274789415.3101601,-0.2100080893109679,274789415.3101601,-106.5578463451317,274789415.3101601,-25.79886851079905,274789415.3101601,-0.01651397946093535
275422870.3337368,-0.2103365713702147,275422870.3337368,-106.5095831034466,275422870.3337368,-25.7716752814715,275422870.3337368,-0.01653844679190089
276057785.6219546,-0.2106670577637356,276057785.6219546,-106.4612764091017,276057785.6219546,-25.74444320130326,276057785.6219546,-0.01656305545160086
276694164.5410709,-0.2109995639030967,276694164.5410709,-106.4129260280436,276694164.5410709,-25.7171720545787,276694164.5410709,-0.0165878064421323
277332010.4651036,-0.2113341043374307,277332010.4651036,-106.3645317448954,277332010.4651036,-25.68986164431894,277332010.4651036,-0.01661270077441921
277971326.7758482,-0.2116706937451662,277971326.7758482,-106.3160933429579,277971326.7758482,-25.66251177228568,277971326.7758482,-0.01663773946826989
278612116.8628961,-0.2120093479513787,278612116.8628961,-106.2676105838939,278612116.8628961,-25.63512221865987,278612116.8628961,-0.0166629235524226
279254384.1236527,-0.2123500811450285,279254384.1236527,-106.2190832634474,279254384.1236527,-25.60769279776788,279254384.1236527,-0.01668825406477489
279898131.9633549,-0.2126929096853155,279898131.9633549,-106.1705111353371,279898131.9633549,-25.58022328196977,279898131.9633549,-0.01671373205231241
280543363.7950898,-0.2130378480297707,280543363.7950898,-106.1218939925997,280543363.7950898,-25.55271348300678,280543363.7950898,-0.01673935857139322
281190083.0398123,-0.213384912827167,281190083.0398123,-106.0732315860095,281190083.0398123,-25.52516317041529,281190083.0398123,-0.01676513468766701
281838293.1263635,-0.213734119329034,281838293.1263635,-106.0245236955633,281838293.1263635,-25.49757214301857,281838293.1263635,-0.01679106147634014
282487997.4914886,-0.214085482922199,282487997.4914886,-105.975770099929,282487997.4914886,-25.46994019837044,282487997.4914886,-0.01681714002221943
283139199.5798556,-0.214439020177674,283139199.5798556,-105.9269705557303,283139199.5798556,-25.44226711204373,283139199.5798556,-0.01684337141976081
283791902.8440731,-0.2147947478232329,283791902.8440731,-105.8781248180179,283791902.8440731,-25.41455265809811,283791902.8440731,-0.01686975677323199
284446110.7447088,-0.2151526811594518,284446110.7447088,-105.8292326714733,284446110.7447088,-25.38679664028583,284446110.7447088,-0.01689629719689636
285101826.7503079,-0.2155128374769822,285101826.7503079,-105.7802938629976,285101826.7503079,-25.35899882464182,285101826.7503079,-0.01692299381496701
285759054.3374115,-0.2158752331666044,285759054.3374115,-105.7313081587537,285759054.3374115,-25.33115899652255,285759054.3374115,-0.01694984776184758
286417796.9905747,-0.216239885036322,286417796.9905747,-105.682275318209,286417796.9905747,-25.3032769346515,286417796.9905747,-0.01697686018219744
287078058.2023854,-0.2166068103189703,287078058.2023854,-105.6331950940552,287078058.2023854,-25.27535241103891,287078058.2023854,-0.0170040322310335
287739841.473483,-0.2169760255994316,287739841.473483,-105.5840672532191,287739841.473483,-25.24738521199232,287739841.473483,-0.01703136507391412
288403150.3125765,-0.2173475481550246,288403150.3125765,-105.534891550629,288403150.3125765,-25.21937511188175,288403150.3125765,-0.01705885988698878
289067988.2364632,-0.2177213959695639,289067988.2364632,-105.4856677290575,289067988.2364632,-25.19132187298371,289067988.2364632,-0.01708651785710578
289734358.7700478,-0.2180975866519797,289734358.7700478,-105.4363955402361,289734358.7700478,-25.1632252665959,289734358.7700478,-0.01711434018200963
290402265.4463603,-0.2184761374260056,290402265.4463603,-105.3870747449854,290402265.4463603,-25.13508507316822,290402265.4463603,-0.01714232807045266
291071711.8065756,-0.2188570662249845,291071711.8065756,-105.337705091967,291071711.8065756,-25.10690106105393,291071711.8065756,-0.01717048274227366
291742701.4000316,-0.2192403917059411,291742701.4000316,-105.2882863175264,291742701.4000316,-25.07867298635123,291742701.4000316,-0.01719880542851421
292415237.7842482,-0.2196261318702328,292415237.7842482,-105.2388181724123,292415237.7842482,-25.0504006196247,292415237.7842482,-0.01722729737163367
293089324.5249466,-0.2200143054467423,293089324.5249466,-105.1893003950321,293089324.5249466,-25.0220837191608,293089324.5249466,-0.01725595982555881
293764965.1960673,-0.2204049305001222,293764965.1960673,-105.1397327383192,293764965.1960673,-24.99372205783338,293764965.1960673,-0.01728479405589108
294442163.3797902,-0.2207980258264918,294442163.3797902,-105.0901149428426,294442163.3797902,-24.96531539621669,294442163.3797902,-0.01731380133997273
295120922.6665524,-0.2211936112525711,295120922.6665524,-105.0404467312169,295120922.6665524,-24.93686347698981,295120922.6665524,-0.01734298296700803
295801246.6550682,-0.2215917050896522,295801246.6550682,-104.9907278569039,295801246.6550682,-24.90836607374582,295801246.6550682,-0.01737234023832852
296483138.9523476,-0.2219923272490236,296483138.9523476,-104.9409580445469,296483138.9523476,-24.87982293131923,296483138.9523476,-0.01740187446738183
297166603.1737158,-0.2223954961100459,297166603.1737158,-104.8911370498542,297166603.1737158,-24.85123382567404,297166603.1737158,-0.01743158698003076
297851642.9428319,-0.2228012328208839,297851642.9428319,-104.8412645776206,297851642.9428319,-24.82259848192276,297851642.9428319,-0.01746147911447261
298538261.8917087,-0.223209557002124,298538261.8917087,-104.7913403636797,298538261.8917087,-24.79391665628141,298538261.8917087,-0.01749155222161644
299226463.6607315,-0.2236204881685482,299226463.6607315,-104.7413641477242,299226463.6607315,-24.76518810888576,299226463.6607315,-0.01752180766515323
299916251.8986775,-0.2240340471909402,299916251.8986775,-104.6913356456629,299916251.8986775,-24.73641257615324,299916251.8986775,-0.01755224682163075
300607630.2627352,-0.2244502536735761,300607630.2627352,-104.6412545993082,300607630.2627352,-24.70758982046627,300607630.2627352,-0.01758287108074875
301300602.4185241,-0.2248691291786408,301300602.4185241,-104.5911207154597,301300602.4185241,-24.67871956925978,301300602.4185241,-0.01761368184533833
301995172.0401134,-0.2252906945932524,301995172.0401134,-104.5409337157148,301995172.0401134,-24.64980156482732,301995172.0401134,-0.01764468053165897
302691342.8100421,-0.2257149701108471,302691342.8100421,-104.4906933366782,302691342.8100421,-24.62083556453503,302691342.8100421,-0.01767586856956932
303389118.4193383,-0.2261419779148601,303389118.4193383,-104.44039927963,303389118.4193383,-24.59182129048743,303389118.4193383,-0.01770724740253243
304088502.567539,-0.2265717392067311,304088502.567539,-104.3900512663731,304088502.567539,-24.56275848537588,304088502.567539,-0.01773881848794203
304789498.9627091,-0.2270042756955143,304789498.9627091,-104.3396490112914,304789498.9627091,-24.53364688453437,304789498.9627091,-0.0177705832972207
305492111.3214619,-0.227439608998396,305492111.3214619,-104.2891922325801,305492111.3214619,-24.50448622717428,305492111.3214619,-0.01780254331601175
306196343.3689781,-0.2278777618598734,306196343.3689781,-104.2386806295968,306196343.3689781,-24.47527623373171,306196343.3689781,-0.01783470004427837
306902198.8390259,-0.2283187566392135,306902198.8390259,-104.1881139110875,306902198.8390259,-24.4460166340938,306902198.8390259,-0.01786705499657391
307609681.4739807,-0.2287626152980035,307609681.4739807,-104.1374917953269,307609681.4739807,-24.41670716774298,307609681.4739807,-0.01789960970220954
308318795.0248451,-0.2292093606300807,308318795.0248451,-104.0868139873585,308318795.0248451,-24.38734756099182,308318795.0248451,-0.01793236570537384
309029543.2512685,-0.2296590165904737,309029543.2512685,-104.0360801730738,309029543.2512685,-24.35793752106513,309029543.2512685,-0.01796532456528028
309741929.9215673,-0.2301116055004435,309741929.9215673,-103.9852900707933,309741929.9215673,-24.32847678768177,309741929.9215673,-0.01799848785652443
310455958.8127446,-0.2305671508388637,310455958.8127446,-103.9344433797542,310455958.8127446,-24.2989650815399,310455958.8127446,-0.01803185716911167
311171633.7105106,-0.2310256772680492,311171633.7105106,-103.8835397798532,311171633.7105106,-24.2694021040614,311171633.7105106,-0.01806543410862895
311888958.4093022,-0.2314872077974911,311888958.4093022,-103.8325789836602,311888958.4093022,-24.23978758940593,311888958.4093022,-0.01809922029661842
312607936.7123038,-0.2319517672556526,312607936.7123038,-103.781560672823,312607936.7123038,-24.21012124087425,312607936.7123038,-0.01813321737056461
313328572.4314666,-0.2324193791204963,313328572.4314666,-103.7304845560506,313328572.4314666,-24.18040278889283,313328572.4314666,-0.018167426984274
314050869.3875296,-0.2328900687100579,314050869.3875296,-103.679350310938,314050869.3875296,-24.1506319328378,314050869.3875296,-0.01820185080789885
314774831.4100392,-0.2333638616034286,314774831.4100392,-103.6281576129063,314774831.4100392,-24.1208083699756,314774831.4100392,-0.0182364905282134
315500462.3373701,-0.2338407823408017,315500462.3373701,-103.5769061587449,315500462.3373701,-24.09093181900595,315500462.3373701,-0.0182713478489248
316227766.0167452,-0.2343208560316085,316227766.0167452,-103.5255956373967,316227766.0167452,-24.0610019908447,316227766.0167452,-0.01830642449077147
316956746.3042561,-0.2348041083658481,316956746.3042561,-103.4742257298553,316956746.3042561,-24.03101858852335,316956746.3042561,-0.01834172219173166
317687407.0648838,-0.2352905659555741,317687407.0648838,-103.4227961031288,317687407.0648838,-24.0009813011528,317687407.0648838,-0.01837724270723003
318419752.172519,-0.2357802550256708,318419752.172519,-103.3713064338818,318419752.172519,-23.97088982756372,318419752.172519,-0.01841298781042749
319153785.5099824,-0.2362732010664255,319153785.5099824,-103.3197564145586,319153785.5099824,-23.94074388243055,319153785.5099824,-0.01844895929247316
319889510.9690458,-0.2367694321686972,319889510.9690458,-103.2681456937171,319889510.9690458,-23.91054313660565,319889510.9690458,-0.01848515896251786
320626932.4504523,-0.2372689740253436,320626932.4504523,-103.2164739655275,320626932.4504523,-23.88028730661851,320626932.4504523,-0.01852158864825703
321366053.8639373,-0.2377718546142051,321366053.8639373,-103.1647408860961,321366053.8639373,-23.84997607099851,321366053.8639373,-0.01855825019587177
322106879.1282488,-0.2382781022073951,322106879.1282488,-103.1129461091823,322106879.1282488,-23.81960910599375,322106879.1282488,-0.0185951454703833
322849412.1711686,-0.2387877433208455,322849412.1711686,-103.0610893225373,322849412.1711686,-23.78918612190517,322849412.1711686,-0.01863227635603085
323593656.9295331,-0.239300807484165,323593656.9295331,-103.0091701633335,323593656.9295331,-23.75870677852259,323593656.9295331,-0.01866964475621167
324339617.3492539,-0.2398173217794223,324339617.3492539,-102.9571883149513,324339617.3492539,-23.72817078190698,324339617.3492539,-0.01870725259406659
325087297.3853388,-0.2403373159893934,325087297.3853388,-102.9051434159963,325087297.3853388,-23.69757779340816,325087297.3853388,-0.01874510181241434
325836701.001913,-0.2408608191690056,325836701.001913,-102.85303512095,325836701.001913,-23.66692749031655,325836701.001913,-0.01878319437421444
326587832.1722398,-0.2413878596223318,326587832.1722398,-102.800863100412,326587832.1722398,-23.63621956610591,326587832.1722398,-0.01882153226283684
327340694.8787419,-0.2419184684098273,327340694.8787419,-102.7486269797207,327340694.8787419,-23.60545366905091,327340694.8787419,-0.01886011748209291
328095293.1130225,-0.2424526744476367,328095293.1130225,-102.6963264248366,328095293.1130225,-23.57462948811615,328095293.1130225,-0.01889895205681629
328851630.8758863,-0.2429905080144142,328851630.8758863,-102.6439610809689,328851630.8758863,-23.54374669157531,328851630.8758863,-0.01893803803291516
329609712.1773608,-0.2435320004245559,329609712.1773608,-102.5915305785021,329609712.1773608,-23.51280493294451,329609712.1773608,-0.01897737747765747
330369541.0367175,-0.2440771829692821,330369541.0367175,-102.5390345514999,330369541.0367175,-23.4818038694817,330369541.0367175,-0.01901697248002469
331131121.4824936,-0.2446260851008756,331131121.4824936,-102.4864726690306,331131121.4824936,-23.45074319351521,331131121.4824936,-0.01905682515111408
331894457.5525126,-0.245178739841992,331894457.5525126,-102.4338445416455,331894457.5525126,-23.4196225389199,331894457.5525126,-0.01909693762406823
332659553.2939065,-0.2457351783845398,332659553.2939065,-102.3811498148648,332659553.2939065,-23.3884415746024,332659553.2939065,-0.01913731205472667
333426412.7631367,-0.246295434084343,333426412.7631367,-102.3283881003292,333426412.7631367,-23.35719993565712,333426412.7631367,-0.01917795062165118
334195040.0260158,-0.2468595388148691,334195040.0260158,-102.2755590385714,334195040.0260158,-23.32589728613215,334195040.0260158,-0.01921885552667786
334965439.1577289,-0.2474275251544243,334965439.1577289,-102.2226622613939,334965439.1577289,-23.29453328141064,334965439.1577289,-0.01926002899507202
335737614.2428557,-0.2479994267737605,335737614.2428557,-102.1696973853985,335737614.2428557,-23.2631075617387,335737614.2428557,-0.01930147327581548
336511569.3753915,-0.2485752773332576,336511569.3753915,-102.1166640309175,336511569.3753915,-23.23161977115849,336511569.3753915,-0.01934319064198866
337287308.6587694,-0.2491551108552421,337287308.6587694,-102.0635618156883,337287308.6587694,-23.20006955117953,337287308.6587694,-0.01938518339107915
338064836.2058818,-0.249738961729002,338064836.2058818,-102.0103903548303,338064836.2058818,-23.1684565407581,338064836.2058818,-0.01942745384529137
338844156.1391025,-0.2503268647154072,338844156.1391025,-101.9571492608227,338844156.1391025,-23.13678037627623,338844156.1391025,-0.01947000435189391
339625272.5903081,-0.2509188549517993,339625272.5903081,-101.9038381434853,339625272.5903081,-23.10504069151797,339625272.5903081,-0.01951283728353593
340408189.7009003,-0.251514967957,340408189.7009003,-101.8504566099539,340408189.7009003,-23.07323711764819,340408189.7009003,-0.01955595503860621
341192911.6218277,-0.2521152396362598,341192911.6218277,-101.7970042646571,341192911.6218277,-23.04136928318994,341192911.6218277,-0.01959936004156313
341979442.5136078,-0.252719706286447,341979442.5136078,-101.7434807092967,341979442.5136078,-23.00943681400164,341979442.5136078,-0.01964305474330345
342767786.546349,-0.2533284046011042,342767786.546349,-101.6898855428233,342767786.546349,-22.97743933325512,342767786.546349,-0.01968704162150389
343557947.8997731,-0.2539413716759682,343557947.8997731,-101.6362183614108,343557947.8997731,-22.94537646140934,343557947.8997731,-0.01973132318099098
344349930.7632366,-0.2545586450138943,344349930.7632366,-101.5824787584361,344349930.7632366,-22.91324781619084,344349930.7632366,-0.01977590195411277
345143739.3357542,-0.2551802625306603,345143739.3357542,-101.5286663244552,345143739.3357542,-22.88105301256732,345143739.3357542,-0.01982078050110949
345939377.8260196,-0.2558062625603956,345939377.8260196,-101.4747806471756,345939377.8260196,-22.84879166272464,345939377.8260196,-0.01986596141049031
346736850.4524291,-0.25643668386098,346736850.4524291,-101.4208213114389,346736850.4524291,-22.81646337604267,346736850.4524291,-0.01991144729943599
347536161.443103,-0.2570715656199483,347536161.443103,-101.3667878991891,347536161.443103,-22.78406775907046,347536161.443103,-0.01995724081416978
348337315.0359086,-0.257710947460197,348337315.0359086,-101.3126799894517,348337315.0359086,-22.75160441550093,348337315.0359086,-0.02000334463037955
349140315.4784827,-0.2583548694457832,349140315.4784827,-101.2584971583098,349140315.4784827,-22.71907294614782,349140315.4784827,-0.02004976145360329
349945167.0282536,-0.2590033720880032,349945167.0282536,-101.2042389788751,349945167.0282536,-22.68647294891799,349945167.0282536,-0.02009649401965995
350751873.9524641,-0.2596564963513166,350751873.9524641,-101.1499050212657,350751873.9524641,-22.65380401878721,350751873.9524641,-0.02014354509505727
351560440.528194,-0.2603142836596729,351560440.528194,-101.0954948525788,351560440.528194,-22.6210657477739,351560440.528194,-0.02019091747741689
352370871.0423827,-0.2609767759026,352370871.0423827,-101.0410080368651,352370871.0423827,-22.58825772491358,352370871.0423827,-0.0202386139959248
353183169.7918523,-0.2616440154414628,353183169.7918523,-100.9864441351021,353183169.7918523,-22.55537953623123,353183169.7918523,-0.02028663751174303
353997341.0833297,-0.2623160451161964,353997341.0833297,-100.9318027051667,353997341.0833297,-22.52243076471568,353997341.0833297,-0.02033499091848908
354813389.2334703,-0.2629929082517756,354813389.2334703,-100.8770833018115,354813389.2334703,-22.48941099029246,354813389.2334703,-0.02038367714267004
355631318.5688799,-0.2636746478080729,355631318.5688799,-100.8222854903146,355631318.5688799,-22.45631980347797,355631318.5688799,-0.02043269914420941
356451133.4261385,-0.2643613106694938,356451133.4261385,-100.7674087780447,356451133.4261385,-22.42315673694027,356451133.4261385,-0.02048205991660774
357272838.1518229,-0.2650529390866774,357272838.1518229,-100.7124527512563,357272838.1518229,-22.38992140229685,357272838.1518229,-0.02053176248806214
358096437.1025298,-0.2657495792484705,358096437.1025298,-100.6574169382344,358096437.1025298,-22.35661335325974,358096437.1025298,-0.02058180992129637
358921934.6448987,-0.2664512770067077,358921934.6448987,-100.6023008776843,358921934.6448987,-22.32323215402016,358921934.6448987,-0.02063220531439335
359749335.1556355,-0.2671580787396127,359749335.1556355,-100.547104105012,359749335.1556355,-22.28977736553802,359749335.1556355,-0.02068295180122474
360578643.0215354,-0.2678700313592743,360578643.0215354,-100.4918261523042,360578643.0215354,-22.25624854551151,360578643.0215354,-0.02073405255195677
361409862.639506,-0.2685871823192852,361409862.639506,-100.4364665482911,361409862.639506,-22.22264524834822,361409862.639506,-0.02078551077358619
362242998.4165911,-0.2693095796219298,362242998.4165911,-100.3810248183219,362242998.4165911,-22.18896702513472,362242998.4165911,-0.02083732971045596
363078054.7699935,-0.2700372718261864,363078054.7699935,-100.3255004843316,363078054.7699935,-22.15521342360734,363078054.7699935,-0.02088951264479034
363915036.127099,-0.2707703080554816,363915036.127099,-100.2698930648125,363915036.127099,-22.12138398812112,363915036.127099,-0.02094206289725414
364753946.9254994,-0.2715087380055857,364753946.9254994,-100.2142020747828,364753946.9254994,-22.08747825961868,364753946.9254994,-0.02099498382750146
365594791.6130162,-0.2722526119525798,365594791.6130162,-100.1584270257543,365594791.6130162,-22.05349577559915,365594791.6130162,-0.02104827883473608
366437574.6477243,-0.2730019807613279,366437574.6477243,-100.102567425704,366437574.6477243,-22.01943607008745,366437574.6477243,-0.02110195135830177
367282300.4979755,-0.2737568949655507,367282300.4979755,-100.0466227933043,367282300.4979755,-21.98529868786702,367282300.4979755,-0.02115600487832315
368128973.642422,-0.2745174094170326,368128973.642422,-99.99059258656357,368128973.642422,-21.9510831131187,368128973.642422,-0.02121044291593356
368977598.5700406,-0.2752835740127749,368977598.5700406,-99.93447634545319,368977598.5700406,-21.91678891204647,368977598.5700406,-0.02126526903464686
369828179.7801562,-0.2760554429852328,369828179.7801562,-99.8782735492148,369828179.7801562,-21.88241559018692,369828179.7801562,-0.02132048684019297
370680721.7824657,-0.276833069320257,370680721.7824657,-99.821983702094,370680721.7824657,-21.84796267814268,370680721.7824657,-0.02137609998162684
371535229.0970619,-0.2776165104459359,371535229.0970619,-99.76560624684885,371535229.0970619,-21.81342964508902,371535229.0970619,-0.02143211215146382
372391706.2544577,-0.2784058187383791,372391706.2544577,-99.70914070910375,372391706.2544577,-21.77881604312796,372391706.2544577,-0.0214885270871619
373250157.7956094,-0.279201051034591,373250157.7956094,-99.65258655292486,373250157.7956094,-21.74412136286544,373250157.7956094,-0.02154534857094789
374110588.2719419,-0.2800022638902373,374110588.2719419,-99.59594325298129,374110588.2719419,-21.70934510557117,374110588.2719419,-0.02160258043091311
374973002.2453718,-0.2808095145396634,374973002.2453718,-99.53921028007022,374973002.2453718,-21.67448676870312,374973002.2453718,-0.02166022654159957
375837404.2883322,-0.2816228609059158,375837404.2883322,-99.48238710108235,375837404.2883322,-21.63954584587269,375837404.2883322,-0.02171829082471391
376703798.9837966,-0.2824423616105632,376703798.9837966,-99.4254731789643,376703798.9837966,-21.60452182680866,376703798.9837966,-0.02177677724981533
377572190.9253035,-0.2832680759839954,377572190.9253035,-99.36846797268302,377572190.9253035,-21.56941419731951,377572190.9253035,-0.02183568983504606
